Date,BRK_Close,SP500_Close,DJIA_Close,Pe-ratio,Price-book,Cash_Equivalents_to_Assets_Ratio,SP500_PE,BRK_Close_3M,BRK_Close_6M,BRK_Close_9M,BRK_Close_12M,BRK_Close_18M,SP500_Return,SP500_Performance_Gap,SP500_Performance_Lag2_Gap,SP500_Performance_Lag4_Gap,SP500_Performance_Lag6_Gap,SP500_Performance_Lag8_Gap,SP500_Performance_Lag10_Gap,BRK_Close_lag1
2010-11-30,80.68333326067243,11198.306640625,1198.8885614304315,17.12,0.55,0.09,15.88,84.22999974300987,79.67952437627883,71.06130384362262,75.83380962553478,80.48454596779563,0.06649249466620799,-0.003507505333792016,,,,,,78.3822732405229
2010-12-31,80.20590868863192,11465.25732421875,1241.5254516601562,15.12,0.52,0.1,16.05,84.67434758725373,75.64090936834162,69.73952447800409,76.68571435837518,81.25714365641277,0.12855160934685772,0.058551609346857714,,,,,,82.47571491059803
2011-01-31,81.16600036621094,11802.370458984375,1282.6184997558594,15.12,0.52,0.1,16.05,82.03050003051757,76.12399940490722,75.11999947684151,78.2895004272461,84.07714298793248,0.15457743751758857,0.08457743751758856,-0.0937787494036812,,,,,82.66190519787017
2011-02-28,84.22999974300987,12190.000513980263,1321.1178877981085,15.12,0.52,0.1,16.52,79.67952437627883,71.06130384362262,75.83380962553478,79.28200035095215,84.9660876730214,0.17773272639537963,0.10773272639537962,-0.056696363284846674,,,,,80.68333326067243
2011-03-31,84.67434758725373,12081.476477581522,1304.4865138841712,19.01,0.54,0.11,16.04,75.64090936834162,69.73952447800409,76.68571435837518,80.45727261629972,87.70684252287212,0.1399699089004265,0.06996990890042648,-0.07744111450285912,,,,,80.20590868863192
2011-04-30,82.03050003051757,12434.8765625,1331.5050109863282,19.01,0.54,0.11,16.21,76.12399940490722,75.11999947684151,78.2895004272461,80.00100021362304,88.8028578985305,0.12589009075900837,0.05589009075900836,-0.0706932898595502,,,,,81.16600036621094
2011-05-31,79.67952437627883,12579.992885044643,1338.3104654947917,19.01,0.54,0.11,16.21,71.06130384362262,75.83380962553478,79.28200035095215,80.48454596779563,86.73904818580264,0.1233834979484476,0.0533834979484476,-0.003507505333792016,,,,,84.22999974300987
2011-06-30,75.64090936834162,12097.30948153409,1287.2886408025568,15.54,0.49,0.13,15.35,69.73952447800409,76.68571435837518,80.45727261629972,81.25714365641277,88.86350059509277,0.05512760328372379,-0.014872396716276215,0.058551609346857714,,,,,84.67434758725373
2011-07-31,76.12399940490722,12512.325537109375,1325.184503173828,15.54,0.49,0.13,15.61,75.11999947684151,78.2895004272461,80.00100021362304,84.07714298793248,95.32190486363002,0.0601536005493335,-0.00984639945066651,0.08457743751758856,-0.0937787494036812,,,,82.03050003051757
2011-08-31,71.06130384362262,11326.617866847826,1185.3056534476902,15.54,0.49,0.13,13.79,75.83380962553478,79.28200035095215,80.48454596779563,84.9660876730214,98.93052633185135,-0.07082712147077075,-0.14082712147077076,0.10773272639537962,-0.056696363284846674,,,,79.67952437627883
2011-09-30,69.73952447800409,11175.453869047618,1173.8790573846727,15.15,0.46,0.09,13.5,76.68571435837518,80.45727261629972,81.25714365641277,87.70684252287212,102.93950004577637,-0.0749927055865337,-0.1449927055865337,0.06996990890042648,-0.07744111450285912,,,,75.64090936834162
2011-10-31,75.11999947684151,11515.930943080357,1207.2161865234375,15.15,0.46,0.09,13.5,78.2895004272461,80.00100021362304,84.07714298793248,88.8028578985305,105.62227283824573,-0.07390066276901519,-0.1439006627690152,0.05589009075900836,-0.0706932898595502,,,,76.12399940490722
2011-11-30,75.83380962553478,11804.329985119048,1226.414771670387,15.15,0.46,0.09,14.1,79.28200035095215,80.48454596779563,84.9660876730214,86.73904818580264,111.40954520485617,-0.061658452990678514,-0.13165845299067852,0.0533834979484476,-0.003507505333792016,,,,71.06130384362262
2011-12-31,76.68571435837518,12075.682849702382,1243.3228469122023,15.15,0.46,0.09,14.3,80.45727261629972,81.25714365641277,87.70684252287212,88.86350059509277,113.32499961853027,-0.001787722457189389,-0.0717877224571894,-0.014872396716276215,0.058551609346857714,,,,69.73952447800409
2012-01-31,78.2895004272461,12550.9865234375,1300.5780151367187,18.43,0.48,0.09,14.3,80.00100021362304,84.07714298793248,88.8028578985305,95.32190486363002,116.29727242209695,0.0030898321989356603,-0.06691016780106435,-0.00984639945066651,0.08457743751758856,-0.0937787494036812,,,75.11999947684151
2012-02-29,79.28200035095215,12889.049658203125,1352.4875,18.43,0.48,0.09,15.37,80.48454596779563,84.9660876730214,86.73904818580264,98.93052633185135,115.2963638305664,0.13794336577103228,0.06794336577103227,-0.14082712147077076,0.10773272639537962,-0.056696363284846674,,,75.83380962553478
2012-03-31,80.45727261629972,13079.465021306818,1389.2400013316762,18.43,0.48,0.09,15.69,81.25714365641277,87.70684252287212,88.86350059509277,102.93950004577637,114.40499954223633,0.17037439146276578,0.10037439146276578,-0.1449927055865337,0.06996990890042648,-0.07744111450285912,,,76.68571435837518
2012-04-30,80.00100021362304,13030.753857421874,1386.4289855957031,16.77,0.49,0.09,15.69,84.07714298793248,88.8028578985305,95.32190486363002,105.62227283824573,115.38999972136125,0.13154150731094272,0.06154150731094271,-0.1439006627690152,0.05589009075900836,-0.0706932898595502,,,78.2895004272461
2012-05-31,80.48454596779563,12721.08456143466,1341.2727161754262,16.77,0.49,0.09,15.22,84.9660876730214,86.73904818580264,98.93052633185135,111.40954520485617,115.55600013732911,0.07766256767400659,0.007662567674006582,-0.13165845299067852,0.0533834979484476,-0.003507505333792016,,,79.28200035095215
2012-06-30,81.25714365641277,12544.904808407739,1323.4842936197917,16.77,0.49,0.09,15.05,87.70684252287212,88.86350059509277,102.93950004577637,113.32499961853027,115.97571418398903,0.03885676400626248,-0.031143235993737528,-0.0717877224571894,-0.014872396716276215,0.058551609346857714,,,80.45727261629972
2012-07-31,84.07714298793248,12814.094261532739,1359.7761986142114,17.69,0.5,0.1,15.05,88.8028578985305,95.32190486363002,105.62227283824573,116.29727242209695,114.4480950491769,0.020963112150898855,-0.04903688784910115,-0.06691016780106435,-0.00984639945066651,0.08457743751758856,-0.0937787494036812,,80.00100021362304
2012-08-31,84.9660876730214,13135.12300441576,1403.4482581097147,17.69,0.5,0.1,16.14,86.73904818580264,98.93052633185135,111.40954520485617,115.2963638305664,112.86368400172184,0.01909165941152402,-0.05090834058847599,0.06794336577103227,-0.14082712147077076,0.10773272639537962,-0.056696363284846674,,80.48454596779563
2012-09-30,87.70684252287212,13418.498355263158,1443.4194721422698,17.69,0.5,0.1,16.14,88.86350059509277,102.93950004577637,113.32499961853027,114.40499954223633,122.86809539794922,0.025921039844064353,-0.044078960155935654,0.10037439146276578,-0.1449927055865337,0.06996990890042648,-0.07744111450285912,,81.25714365641277
2012-10-31,88.8028578985305,13380.645321800595,1437.816662016369,16.42,0.51,0.11,16.62,95.32190486363002,105.62227283824573,116.29727242209695,115.38999972136125,125.29190463111514,0.026851206630645885,-0.04314879336935412,0.06154150731094271,-0.1439006627690152,0.05589009075900836,-0.0706932898595502,,84.07714298793248
2012-11-30,86.73904818580264,12896.435267857143,1394.5123872302827,16.42,0.51,0.11,16.12,98.93052633185135,111.40954520485617,115.2963638305664,115.55600013732911,127.18476104736328,0.013784257590274684,-0.05621574240972532,0.007662567674006582,-0.13165845299067852,0.0533834979484476,-0.003507505333792016,,84.9660876730214
2012-12-31,88.86350059509277,13144.17490234375,1422.2854919433594,15.0,0.53,0.11,16.12,102.93950004577637,113.32499961853027,114.40499954223633,115.97571418398903,127.24142746698288,0.04776999930157877,-0.022230000698421237,-0.031143235993737528,-0.0717877224571894,-0.014872396716276215,0.058551609346857714,,87.70684252287212
2013-01-31,95.32190486363002,13615.322823660714,1480.395240420387,15.0,0.53,0.11,16.12,105.62227283824573,116.29727242209695,115.38999972136125,114.4480950491769,128.06045497547495,0.06252713190453285,-0.007472868095467156,-0.04903688784910115,-0.06691016780106435,-0.00984639945066651,0.08457743751758856,-0.0937787494036812,88.8028578985305
2013-02-28,98.93052633185135,13967.329975328947,1512.3115812602796,15.0,0.53,0.11,17.32,111.40954520485617,115.2963638305664,115.55600013732911,112.86368400172184,133.33285631452287,0.06335737934341501,-0.0066426206565849966,-0.05090834058847599,0.06794336577103227,-0.14082712147077076,0.10773272639537962,-0.056696363284846674,86.73904818580264
2013-03-31,102.93950004577637,14418.25810546875,1550.8289855957032,15.0,0.53,0.11,17.68,113.32499961853027,114.40499954223633,115.97571418398903,122.86809539794922,138.47714160737536,0.07450608285192017,0.004506082851920168,-0.044078960155935654,0.10037439146276578,-0.1449927055865337,0.06996990890042648,-0.07744111450285912,88.86350059509277
2013-04-30,105.62227283824573,14675.909002130682,1570.702264959162,15.67,0.58,0.11,17.69,116.29727242209695,115.38999972136125,114.4480950491769,125.29190463111514,138.0973902163298,0.09680128642373931,0.0268012864237393,-0.04314879336935412,0.06154150731094271,-0.1439006627690152,0.05589009075900836,-0.0706932898595502,95.32190486363002
2013-05-31,111.40954520485617,15172.180486505682,1639.842723499645,15.67,0.58,0.11,18.25,115.2963638305664,115.55600013732911,112.86368400172184,127.18476104736328,145.33420924136513,0.1764631211169312,0.10646312111693118,-0.05621574240972532,0.007662567674006582,-0.13165845299067852,0.0533834979484476,-0.003507505333792016,98.93052633185135
2013-06-30,113.32499961853027,15035.7544921875,1618.7725158691405,15.67,0.58,0.11,18.25,114.40499954223633,115.97571418398903,122.86809539794922,127.24142746698288,150.08318120783025,0.14391010496265233,0.07391010496265232,-0.022230000698421237,-0.031143235993737528,-0.0717877224571894,-0.014872396716276215,0.058551609346857714,102.93950004577637
2013-07-31,116.29727242209695,15390.203169389204,1668.6754427823153,15.46,0.62,0.08,18.12,115.38999972136125,114.4480950491769,125.29190463111514,128.06045497547495,148.082999420166,0.1303590350897963,0.06035903508979629,-0.007472868095467156,-0.04903688784910115,-0.06691016780106435,-0.00984639945066651,0.08457743751758856,105.62227283824573
2013-08-31,115.2963638305664,15195.347700639204,1670.0936390269887,15.46,0.62,0.08,17.91,115.55600013732911,112.86368400172184,127.18476104736328,133.33285631452287,148.6394709536904,0.0879207212458899,0.017920721245889892,-0.0066426206565849966,-0.05090834058847599,0.06794336577103227,-0.14082712147077076,0.10773272639537962,111.40954520485617
2013-09-30,114.40499954223633,15269.840966796875,1687.1735046386718,14.72,0.63,0.09,17.91,115.97571418398903,122.86809539794922,127.24142746698288,138.47714160737536,144.97454487193716,0.05906281154761173,-0.01093718845238828,0.004506082851920168,-0.044078960155935654,0.10037439146276578,-0.1449927055865337,0.06996990890042648,113.32499961853027
2013-10-31,115.38999972136125,15289.291397758152,1720.0265317170517,14.72,0.63,0.09,17.86,114.4480950491769,125.29190463111514,128.06045497547495,138.0973902163298,142.52142842610678,0.04179518935000326,-0.028204810649996748,0.0268012864237393,-0.04314879336935412,0.06154150731094271,-0.1439006627690152,0.05589009075900836,116.29727242209695
2013-11-30,115.55600013732911,15870.827978515625,1783.5410034179688,14.72,0.63,0.09,18.15,112.86368400172184,127.18476104736328,133.33285631452287,145.33420924136513,145.10149917602538,0.04604792914448441,-0.023952070855515595,0.10646312111693118,-0.05621574240972532,0.007662567674006582,-0.13165845299067852,0.0533834979484476,115.2963638305664
2013-12-31,115.97571418398903,16095.774739583334,1807.7752336774554,15.03,0.62,0.1,18.15,122.86809539794922,127.24142746698288,138.47714160737536,150.08318120783025,140.49409068714488,0.07049997045021028,0.0004999704502102742,0.07391010496265232,-0.022230000698421237,-0.031143235993737528,-0.0717877224571894,-0.014872396716276215,114.40499954223633
2014-01-31,114.4480950491769,16243.722330729166,1822.3566603887648,15.03,0.62,0.1,18.15,125.29190463111514,128.06045497547495,138.0973902163298,148.082999420166,141.1613637750799,0.055458602589314454,-0.014541397410685553,0.06035903508979629,-0.007472868095467156,-0.04903688784910115,-0.06691016780106435,-0.00984639945066651,115.38999972136125
2014-02-28,112.86368400172184,15958.443205180922,1817.0347386410363,15.03,0.62,0.1,18.15,127.18476104736328,133.33285631452287,145.33420924136513,148.6394709536904,139.06857263474237,0.05021902226756003,-0.019780977732439975,0.017920721245889892,-0.0066426206565849966,-0.05090834058847599,0.06794336577103227,-0.14082712147077076,115.55600013732911
2014-03-31,122.86809539794922,16308.627697172618,1863.5233386811756,15.98,0.64,0.1,18.15,127.24142746698288,138.47714160737536,150.08318120783025,144.97454487193716,130.5709511893136,0.06802865417095738,-0.0019713458290426256,-0.01093718845238828,0.004506082851920168,-0.044078960155935654,0.10037439146276578,-0.1449927055865337,115.97571418398903
2014-04-30,125.29190463111514,16399.502278645832,1864.2633347284227,15.98,0.64,0.1,18.35,128.06045497547495,138.0973902163298,148.082999420166,142.52142842610678,133.99499997225675,0.07261362557655682,0.0026136255765568106,-0.028204810649996748,0.0268012864237393,-0.04314879336935412,0.06154150731094271,-0.1439006627690152,114.4480950491769
2014-05-31,127.18476104736328,16567.254789806546,1889.7671421595983,15.98,0.64,0.1,18.46,133.33285631452287,145.33420924136513,148.6394709536904,145.10149917602538,135.31750106811523,0.04388093754362887,-0.026119062456371134,-0.023952070855515595,0.10646312111693118,-0.05621574240972532,0.007662567674006582,-0.13165845299067852,112.86368400172184
2014-06-30,127.24142746698288,16843.754743303572,1947.087611607143,14.77,0.63,0.11,18.46,138.47714160737536,150.08318120783025,144.97454487193716,140.49409068714488,133.397272976962,0.046470580995444655,-0.023529419004555352,0.0004999704502102742,0.07391010496265232,-0.022230000698421237,-0.031143235993737528,-0.0717877224571894,122.86809539794922
2014-07-31,128.06045497547495,16988.264115767044,1973.0999866832387,14.77,0.63,0.11,18.96,138.0973902163298,148.082999420166,142.52142842610678,141.1613637750799,127.63158015200966,0.045835663149042194,-0.024164336850957813,-0.014541397410685553,0.06035903508979629,-0.007472868095467156,-0.04903688784910115,-0.06691016780106435,125.29190463111514
2014-08-31,133.33285631452287,16775.154203869046,1961.5319068545386,14.77,0.63,0.11,18.68,145.33420924136513,148.6394709536904,145.10149917602538,139.06857263474237,129.08650016784668,0.051177360359497825,-0.01882263964050218,-0.019780977732439975,0.017920721245889892,-0.0066426206565849966,-0.05090834058847599,0.06794336577103227,127.18476104736328
2014-09-30,138.47714160737536,17098.126767113095,1993.2261904761904,16.46,0.7,0.12,18.68,150.08318120783025,144.97454487193716,140.49409068714488,130.5709511893136,140.03727236661044,0.048409902083750955,-0.02159009791624905,-0.0019713458290426256,-0.01093718845238828,0.004506082851920168,-0.044078960155935654,0.10037439146276578,127.24142746698288
2014-10-31,138.0973902163298,16701.870626698368,1937.2743503736413,16.46,0.7,0.12,18.5,148.082999420166,142.52142842610678,141.1613637750799,133.99499997225675,144.10095142182848,0.018437653955282407,-0.0515623460447176,0.0026136255765568106,-0.028204810649996748,0.0268012864237393,-0.04314879336935412,0.06154150731094271,128.06045497547495
2014-11-30,145.33420924136513,17648.97738486842,2044.5721050061677,16.46,0.7,0.12,18.5,148.6394709536904,145.10149917602538,139.06857263474237,135.31750106811523,142.96285720098587,0.06529280854227171,-0.004707191457728299,-0.026119062456371134,-0.023952070855515595,0.10646312111693118,-0.05621574240972532,0.007662567674006582,133.33285631452287
2014-12-31,150.08318120783025,17754.240500710228,2054.2663629705257,18.63,0.76,0.12,20.08,144.97454487193716,140.49409068714488,130.5709511893136,133.397272976962,141.85999991677025,0.0540547978335193,-0.01594520216648071,-0.023529419004555352,0.0004999704502102742,0.07391010496265232,-0.022230000698421237,-0.031143235993737528,138.47714160737536
2015-01-31,148.082999420166,17542.2548828125,2028.1785095214843,18.63,0.76,0.12,20.08,142.52142842610678,141.1613637750799,133.99499997225675,127.63158015200966,144.52299957275392,0.03261020450766883,-0.03738979549233118,-0.024164336850957813,-0.014541397410685553,0.06035903508979629,-0.007472868095467156,-0.04903688784910115,138.0973902163298
2015-02-28,148.6394709536904,17945.412006578947,2082.1957943564967,18.63,0.76,0.12,20.08,145.10149917602538,139.06857263474237,135.31750106811523,129.08650016784668,147.3230438232422,0.06976137378456948,-0.0002386262154305263,-0.01882263964050218,-0.019780977732439975,0.017920721245889892,-0.0066426206565849966,-0.05090834058847599,145.33420924136513
2015-03-31,144.97454487193716,17931.745028409092,2079.9904396750712,17.49,0.72,0.12,20.08,140.49409068714488,130.5709511893136,133.397272976962,140.03727236661044,146.720951625279,0.04875494682256054,-0.021245053177439466,-0.02159009791624905,-0.0019713458290426256,-0.01093718845238828,0.004506082851920168,-0.044078960155935654,150.08318120783025
2015-04-30,142.52142842610678,17970.513206845237,2094.862839471726,17.49,0.72,0.12,21.42,141.1613637750799,133.99499997225675,127.63158015200966,144.10095142182848,144.09142848423548,0.07595811322588686,0.005958113225886852,-0.0515623460447176,0.0026136255765568106,-0.028204810649996748,0.0268012864237393,-0.04314879336935412,148.082999420166
2015-05-31,145.10149917602538,18124.7130859375,2111.9435180664063,17.49,0.72,0.12,21.92,139.06857263474237,135.31750106811523,129.08650016784668,142.96285720098587,153.65380932035902,0.026955425841100444,-0.04304457415889956,-0.004707191457728299,-0.026119062456371134,-0.023952070855515595,0.10646312111693118,-0.05621574240972532,148.6394709536904
2015-06-30,140.49409068714488,17927.21892755682,2099.2836581143465,18.67,0.68,0.12,22.12,130.5709511893136,133.397272976962,140.03727236661044,141.85999991677025,164.1309516543434,0.00974293588282027,-0.06025706411717974,-0.01594520216648071,-0.023529419004555352,0.0004999704502102742,0.07391010496265232,-0.022230000698421237,144.97454487193716
2015-07-31,141.1613637750799,17795.0166015625,2094.1436268199573,18.67,0.68,0.12,22.4,133.99499997225675,127.63158015200966,144.10095142182848,144.52299957275392,162.27200088500976,0.01440873596003045,-0.05559126403996956,-0.03738979549233118,-0.024164336850957813,-0.014541397410685553,0.06035903508979629,-0.007472868095467156,142.52142842610678
2015-08-31,139.06857263474237,17061.593238467263,2039.8662051246279,18.67,0.68,0.12,22.4,135.31750106811523,129.08650016784668,142.96285720098587,147.3230438232422,166.58736781070107,-0.04925040270948744,-0.11925040270948745,-0.0002386262154305263,-0.01882263964050218,-0.019780977732439975,0.017920721245889892,-0.0066426206565849966,145.10149917602538
2015-09-30,130.5709511893136,16339.949869791666,1944.4023844401042,14.11,0.65,0.12,21.45,133.397272976962,140.03727236661044,141.85999991677025,146.720951625279,172.2752168074898,-0.08876967389930879,-0.1587696738993088,-0.021245053177439466,-0.02159009791624905,-0.0019713458290426256,-0.01093718845238828,0.004506082851920168,140.49409068714488
2015-10-31,133.99499997225675,17182.28204900568,2024.8127163973722,14.11,0.65,0.12,22.68,127.63158015200966,144.10095142182848,144.52299957275392,144.09142848423548,165.48157942922492,-0.04386247341780469,-0.1138624734178047,0.005958113225886852,-0.0515623460447176,0.0026136255765568106,-0.028204810649996748,0.0268012864237393,141.1613637750799
2015-11-30,135.31750106811523,17724.513671875,2080.61650390625,14.11,0.65,0.12,22.68,129.08650016784668,142.96285720098587,147.3230438232422,153.65380932035902,164.5613646073775,-0.022080317198124533,-0.09208031719812454,-0.04304457415889956,-0.004707191457728299,-0.026119062456371134,-0.023952070855515595,0.10646312111693118,139.06857263474237
2015-12-31,133.397272976962,17542.854936079544,2054.0795621004972,13.51,0.64,0.16,23.74,140.03727236661044,141.85999991677025,146.720951625279,164.1309516543434,168.82500110973012,-0.021440246422519627,-0.09144024642251963,-0.06025706411717974,-0.01594520216648071,-0.023529419004555352,0.0004999704502102742,0.07391010496265232,130.5709511893136
2016-01-31,127.63158015200966,16305.252107319078,1918.5978875411183,13.51,0.64,0.16,23.74,144.10095142182848,144.52299957275392,144.09142848423548,162.27200088500976,171.36250076293945,-0.08371807273911802,-0.15371807273911803,-0.05559126403996956,-0.03738979549233118,-0.024164336850957813,-0.014541397410685553,0.06035903508979629,133.99499997225675
2016-02-29,129.08650016784668,16299.8984375,1904.4184936523438,13.51,0.64,0.16,22.02,142.96285720098587,147.3230438232422,153.65380932035902,166.58736781070107,178.30130270253056,-0.044643826067189196,-0.1146438260671892,-0.11925040270948745,-0.0002386262154305263,-0.01882263964050218,-0.019780977732439975,0.017920721245889892,135.31750106811523
2016-03-31,140.03727236661044,17302.14275568182,2021.9540904651988,14.27,0.68,0.13,23.39,141.85999991677025,146.720951625279,164.1309516543434,172.2752168074898,180.26850128173828,0.05888591418930855,-0.011114085810691454,-0.1587696738993088,-0.021245053177439466,-0.02159009791624905,-0.0019713458290426256,-0.01093718845238828,133.397272976962
2016-04-30,144.10095142182848,17844.365885416668,2075.5352318173364,14.27,0.68,0.13,23.97,144.52299957275392,144.09142848423548,162.27200088500976,165.48157942922492,187.60954631458628,0.03853293960154147,-0.031467060398458535,-0.1138624734178047,0.005958113225886852,-0.0515623460447176,0.0026136255765568106,-0.028204810649996748,127.63158015200966
2016-05-31,142.96285720098587,17692.32003348214,2065.5504789806546,14.27,0.68,0.13,23.97,147.3230438232422,153.65380932035902,166.58736781070107,164.5613646073775,185.0038088843936,-0.0018163340889822965,-0.0718163340889823,-0.09208031719812454,-0.04304457415889956,-0.004707191457728299,-0.026119062456371134,-0.023952070855515595,129.08650016784668
2016-06-30,141.85999991677025,17754.867808948864,2083.891368519176,14.0,0.69,0.14,23.97,146.720951625279,164.1309516543434,172.2752168074898,168.82500110973012,197.49400024414064,0.012085425869496458,-0.05791457413050355,-0.09144024642251963,-0.06025706411717974,-0.01594520216648071,-0.023529419004555352,0.0004999704502102742,140.03727236661044
2016-07-31,144.52299957275392,18341.182421875,2148.9019775390625,14.0,0.69,0.14,24.52,144.09142848423548,162.27200088500976,165.48157942922492,171.36250076293945,209.61476353236608,0.12486346737576892,0.054863467375768915,-0.15371807273911803,-0.05559126403996956,-0.03738979549233118,-0.024164336850957813,-0.014541397410685553,144.10095142182848
2016-08-31,147.3230438232422,18495.1875,2177.482167119565,14.0,0.69,0.14,24.57,153.65380932035902,166.58736781070107,164.5613646073775,178.30130270253056,202.7563147293894,0.13468114975793077,0.06468114975793077,-0.1146438260671892,-0.11925040270948745,-0.0002386262154305263,-0.01882263964050218,-0.019780977732439975,142.96285720098587
2016-09-30,146.720951625279,18267.402994791668,2157.690964471726,15.3,0.68,0.15,24.22,164.1309516543434,172.2752168074898,168.82500110973012,180.26850128173828,203.39095415387834,0.055788479654802714,-0.014211520345197293,-0.011114085810691454,-0.1587696738993088,-0.021245053177439466,-0.02159009791624905,-0.0019713458290426256,141.85999991677025
2016-10-31,144.09142848423548,18184.546409970237,2143.0209379650296,15.3,0.68,0.15,24.22,162.27200088500976,165.48157942922492,171.36250076293945,187.60954631458628,197.68619210379464,0.01906374968648117,-0.05093625031351884,-0.031467060398458535,-0.1138624734178047,0.005958113225886852,-0.0515623460447176,0.0026136255765568106,144.52299957275392
2016-11-30,153.65380932035902,18697.326636904763,2164.9856887090773,15.3,0.68,0.15,23.35,166.58736781070107,164.5613646073775,178.30130270253056,185.0038088843936,196.0786361694336,0.056804681439216465,-0.013195318560783542,-0.0718163340889823,-0.09208031719812454,-0.04304457415889956,-0.004707191457728299,-0.026119062456371134,147.3230438232422
2016-12-31,164.1309516543434,19712.423735119046,2246.6290457589284,15.3,0.68,0.15,23.76,172.2752168074898,168.82500110973012,180.26850128173828,197.49400024414064,190.9442865280878,0.11025460438424273,0.04025460438424272,-0.05791457413050355,-0.09144024642251963,-0.06025706411717974,-0.01594520216648071,-0.023529419004555352,146.720951625279
2017-01-31,162.27200088500976,19908.1525390625,2275.1159790039064,16.68,0.74,0.11,23.76,165.48157942922492,171.36250076293945,187.60954631458628,209.61476353236608,193.461430140904,0.0854345200404647,0.015434520040464694,0.054863467375768915,-0.15371807273911803,-0.05559126403996956,-0.03738979549233118,-0.024164336850957813,144.09142848423548
2017-02-28,166.58736781070107,20424.14412006579,2329.9105417351975,16.68,0.74,0.11,23.68,164.5613646073775,178.30130270253056,185.0038088843936,202.7563147293894,206.84000164529553,0.10429505621750468,0.03429505621750467,0.06468114975793077,-0.1146438260671892,-0.11925040270948745,-0.0002386262154305263,-0.01882263964050218,153.65380932035902
2017-03-31,172.2752168074898,20823.057999320652,2366.822170091712,18.22,0.74,0.12,23.6,168.82500110973012,180.26850128173828,197.49400024414064,203.39095415387834,216.11210471705385,0.13990248122612958,0.06990248122612958,-0.014211520345197293,-0.011114085810691454,-0.1587696738993088,-0.021245053177439466,-0.02159009791624905,164.1309516543434
2017-04-30,165.48157942922492,20684.693667763157,2359.309454666941,18.22,0.74,0.12,23.6,171.36250076293945,187.60954631458628,209.61476353236608,197.68619210379464,209.51565220045006,0.13748746883354412,0.06748746883354412,-0.05093625031351884,-0.031467060398458535,-0.1138624734178047,0.005958113225886852,-0.0515623460447176,162.27200088500976
2017-05-31,164.5613646073775,20936.811257102272,2395.345880681818,18.22,0.74,0.12,23.31,178.30130270253056,185.0038088843936,202.7563147293894,196.0786361694336,215.18143063499815,0.11977565903872134,0.04977565903872133,-0.013195318560783542,-0.0718163340889823,-0.09208031719812454,-0.04304457415889956,-0.004707191457728299,166.58736781070107
2017-06-30,168.82500110973012,21317.795365767044,2433.98545143821,19.14,0.73,0.13,23.4,180.26850128173828,197.49400024414064,203.39095415387834,190.9442865280878,201.11631533974096,0.08143958613206537,0.01143958613206536,0.04025460438424272,-0.05791457413050355,-0.09144024642251963,-0.06025706411717974,-0.01594520216648071,172.2752168074898
